url,path,page_type,intent,slug,title,title_core,title_length,h1,meta_description,description_length,breadcrumb_label,og_title,og_description,sd_name,sd_headline,date_published,date_modified,slug_title_overlap,h1_title_overlap,likely_intent,year_note,issues,ctr_risk_refined,material_signals,severity,notes
https://www.expatcopilot.com/netherlands/integration/tools/inburgering-exam-readiness-checker/,/netherlands/integration/tools/inburgering-exam-readiness-checker/,tool_calculator,INDEXABLE,inburgering-exam-readiness-checker,Inburgering Exam Readiness Checker Netherlands | ExpatCopilot,Inburgering Exam Readiness Checker Netherlands,61,Inburgering Exam Readiness Checker,"Module self-check for language + KNM prep, post-July 2025 materials reminder — not a pass prediction.",101,Inburgering exam readiness checker,Inburgering Exam Readiness Checker Netherlands | ExpatCopilot,"Module self-check for language + KNM prep, post-July 2025 materials reminder — not a pass prediction.",ExpatCopilot,,,,1.0,0.8,tool_transactional,,h1_title_differ_soft,no,,INFO,
https://www.expatcopilot.com/netherlands/groningen/,/netherlands/groningen/,city_page,INDEXABLE,groningen,"Moving to Groningen as an Expat | Living in Groningen, Housing, Lifestyle & Practical Setup | ExpatCopilot","Moving to Groningen as an Expat | Living in Groningen, Housing, Lifestyle & Practical Setup",106,Moving to Groningen as an Expat,"Thinking about moving to Groningen? Explore why expats choose Groningen, what life is like, how housing and registration work, and which services can help you settle in.",169,Groningen,"Moving to Groningen as an Expat | Living in Groningen, Housing, Lifestyle & Practical Setup | ExpatCopilot","Thinking about moving to Groningen? Explore why expats choose Groningen, what life is like, how housing and registration work, and which services can help you settle in.",ExpatCopilot,Moving to Groningen as an Expat,,2026-03-27,1.0,0.5,city_research,,overly_long_title_core|overly_long_title_with_brand|h1_title_differ_soft|likely_poor_ctr_risk:truncated_risk,soft,long_title,P3,
https://www.expatcopilot.com/netherlands/jobs/expat-salary-netherlands/,/netherlands/jobs/expat-salary-netherlands/,guide,INDEXABLE,expat-salary-netherlands,"Expat Salary in the Netherlands | Salary Expectations, Taxes & Cost of Living | ExpatCopilot","Expat Salary in the Netherlands | Salary Expectations, Taxes & Cost of Living",92,Expat Salary in the Netherlands,"Learn what expats typically earn in the Netherlands, including salary expectations by city, industry and experience level, plus taxes, the 30% ruling and cost of living considerations.",184,Expat Salary,"Expat Salary in the Netherlands | Salary Expectations, Taxes & Cost of Living","Learn what expats typically earn in the Netherlands, including salary expectations by city, industry and experience level, plus taxes, the 30% ruling and cost of living considerations.",ExpatCopilot,Expat Salary in the Netherlands,2026-06-14,2026-06-14,1.0,0.5,research_comparison,no year in title; topic often year-sensitive (2026),overly_long_title_core|overly_long_title_with_brand|overly_long_description|h1_title_differ_soft|year_absent_but_may_help_ctr|likely_poor_ctr_risk:truncated_risk+freshness_signal_missing,yes,long_title+year_opp,P2,no year in title; topic often year-sensitive (2026)
https://www.expatcopilot.com/netherlands/jobs/holiday-allowance-netherlands/,/netherlands/jobs/holiday-allowance-netherlands/,guide,INDEXABLE,holiday-allowance-netherlands,Holiday Allowance in the Netherlands | Vakantiegeld Explained for Expats | ExpatCopilot,Holiday Allowance in the Netherlands | Vakantiegeld Explained for Expats,87,Holiday Allowance in the Netherlands,"Learn how holiday allowance (vakantiegeld) works in the Netherlands, including how it is paid, taxed and included in salary packages for expats and employees.",158,Holiday allowance,Holiday Allowance in the Netherlands | Vakantiegeld Explained for Expats,"Learn how holiday allowance (vakantiegeld) works in the Netherlands, including how it is paid, taxed and included in salary packages for expats and employees.",ExpatCopilot,Holiday Allowance in the Netherlands,2026-06-24,2026-06-24,1.0,0.56,guide,no year in title; topic often year-sensitive (2026),overly_long_title_core|overly_long_title_with_brand|h1_title_differ_soft|templated_description_opening|year_absent_but_may_help_ctr|likely_poor_ctr_risk:truncated_risk+freshness_signal_missing,yes,long_title+templated_desc+year_opp,P2,no year in title; topic often year-sensitive (2026)
https://www.expatcopilot.com/netherlands/jobs/freelancing-netherlands/,/netherlands/jobs/freelancing-netherlands/,guide,INDEXABLE,freelancing-netherlands,Freelancing in the Netherlands | ZZP & Self-Employment Guide | ExpatCopilot,Freelancing in the Netherlands | ZZP & Self-Employment Guide,75,Freelancing in the Netherlands,"Learn how freelancing works in the Netherlands, including ZZP registration, taxes, VAT, clients, visas and practical tips for expats and international professionals.",165,Freelancing,Freelancing in the Netherlands | ZZP & Self-Employment Guide,"Learn how freelancing works in the Netherlands, including ZZP registration, taxes, VAT, clients, visas and practical tips for expats and international professionals.",ExpatCopilot,Freelancing in the Netherlands,2026-09-02,2026-09-02,1.0,0.5,guide,no year in title; topic often year-sensitive (2026),h1_title_differ_soft|templated_description_opening|year_absent_but_may_help_ctr|likely_poor_ctr_risk:freshness_signal_missing,soft,templated_desc+year_opp,P3,no year in title; topic often year-sensitive (2026)
https://www.expatcopilot.com/netherlands/jobs/minimum-wage-netherlands/,/netherlands/jobs/minimum-wage-netherlands/,guide,INDEXABLE,minimum-wage-netherlands,"Minimum Wage in the Netherlands | Salary, Taxes & Cost of Living Guide | ExpatCopilot","Minimum Wage in the Netherlands | Salary, Taxes & Cost of Living Guide",85,Minimum Wage in the Netherlands,"Dutch minimum wage from 1 July 2026: €14.99/hr for 21+, age-based youth tiers, gross vs net pay, and whether minimum wage is enough to live on as an expat.",155,Minimum Wage,"Minimum Wage in the Netherlands | Salary, Taxes & Cost of Living Guide","Dutch minimum wage from 1 July 2026: €14.99/hr for 21+, age-based youth tiers, gross vs net pay, and whether minimum wage is enough to live on as an expat.",ExpatCopilot,Minimum Wage in the Netherlands,2026-08-26,2026-08-26,1.0,0.45,guide,contains 2026; topic may benefit from year freshness,overly_long_title_core|overly_long_title_with_brand|h1_title_differ_soft|likely_poor_ctr_risk:truncated_risk,soft,long_title,P3,contains 2026; topic may benefit from year freshness
https://www.expatcopilot.com/netherlands/jobs/notice-period-netherlands/,/netherlands/jobs/notice-period-netherlands/,guide,INDEXABLE,notice-period-netherlands,Notice Periods in the Netherlands | Expat Employment Guide | ExpatCopilot,Notice Periods in the Netherlands | Expat Employment Guide,73,Notice Periods in the Netherlands,"Learn how notice periods work in the Netherlands, including employee notice periods, job changes, resignations, employment contracts and what expats should understand.",167,Notice period,Notice Periods in the Netherlands | Expat Employment Guide,"Learn how notice periods work in the Netherlands, including employee notice periods, job changes, resignations, employment contracts and what expats should understand.",ExpatCopilot,Notice Periods in the Netherlands,2026-08-26,2026-08-26,0.5,0.62,guide,,h1_title_differ_soft|templated_description_opening,soft,templated_desc,P3,
https://www.expatcopilot.com/netherlands/jobs/pension-netherlands-expats/,/netherlands/jobs/pension-netherlands-expats/,guide,INDEXABLE,pension-netherlands-expats,Pension in the Netherlands for Expats | Dutch Retirement System Explained | ExpatCopilot,Pension in the Netherlands for Expats | Dutch Retirement System Explained,88,Pension in the Netherlands for Expats,"Learn how pensions work in the Netherlands for expats, including AOW, employer pensions, pension deductions, portability and retirement planning considerations for international professionals.",192,Pension Guide,Pension in the Netherlands for Expats | Dutch Retirement System Explained,"Learn how pensions work in the Netherlands for expats, including AOW, employer pensions, pension deductions, portability and retirement planning considerations for international professionals.",ExpatCopilot,Pension in the Netherlands for Expats,2026-06-21,2026-06-21,1.0,0.6,guide,,overly_long_title_core|overly_long_title_with_brand|overly_long_description|h1_title_differ_soft|templated_description_opening|likely_poor_ctr_risk:truncated_risk,yes,long_title+templated_desc,P2,
https://www.expatcopilot.com/netherlands/integration/tools/integration-requirement-checker/,/netherlands/integration/tools/integration-requirement-checker/,tool_calculator,INDEXABLE,integration-requirement-checker,Integration Requirement Checker Netherlands | ExpatCopilot,Integration Requirement Checker Netherlands,58,Integration Requirement Checker,"Orientation about civic integration obligation vs secure-residence proof for HSM, family, and Wi 2021 cohorts in the Netherlands. Not a legal determination.",156,Integration requirement checker,Integration Requirement Checker Netherlands | ExpatCopilot,"Orientation about civic integration obligation vs secure-residence proof for HSM, family, and Wi 2021 cohorts in the Netherlands. Not a legal determination.",ExpatCopilot,,,,1.0,0.75,tool_transactional,,h1_title_differ_soft,no,,INFO,
https://www.expatcopilot.com/netherlands/health-insurance-netherlands/,/netherlands/health-insurance-netherlands/,moving_guide,INDEXABLE,health-insurance-netherlands,"Health Insurance in the Netherlands | Costs, Basic Cover, Providers, Expats | ExpatCopilot","Health Insurance in the Netherlands | Costs, Basic Cover, Providers, Expats",90,Health Insurance in the Netherlands,"A practical guide to Dutch health insurance for expats, including who needs it, when to arrange it, what the basic package covers, typical monthly costs, provider comparisons, and useful next steps.",198,Health Insurance,"Health Insurance in the Netherlands | Costs, Basic Cover, Providers, Expats | ExpatCopilot","A practical guide to Dutch health insurance for expats, including who needs it, when to arrange it, what the basic package covers, typical monthly costs, provider comparisons, and useful next steps.",ExpatCopilot,Health Insurance in the Netherlands,,2026-09-06,1.0,0.5,moving_guide,no year in title; topic often year-sensitive (2026),overly_long_title_core|overly_long_title_with_brand|overly_long_description|h1_title_differ_soft|year_absent_but_may_help_ctr|likely_poor_ctr_risk:truncated_risk+freshness_signal_missing,yes,long_title+year_opp,P2,no year in title; topic often year-sensitive (2026)
https://www.expatcopilot.com/netherlands/jobs/probation-period-netherlands/,/netherlands/jobs/probation-period-netherlands/,guide,INDEXABLE,probation-period-netherlands,Probation Period in the Netherlands (Proeftijd) | Expat Guide | ExpatCopilot,Probation Period in the Netherlands (Proeftijd) | Expat Guide,76,Probation Period in the Netherlands,"Learn how probation periods (proeftijd) work in the Netherlands, what expats should expect and how probation relates to employment contracts, visas and job stability.",166,Probation period,Probation Period in the Netherlands (Proeftijd) | Expat Guide,"Learn how probation periods (proeftijd) work in the Netherlands, what expats should expect and how probation relates to employment contracts, visas and job stability.",ExpatCopilot,Probation Period in the Netherlands,2026-08-23,2026-08-23,1.0,0.62,guide,,overly_long_title_with_brand|h1_title_differ_soft|templated_description_opening,soft,templated_desc,P3,
https://www.expatcopilot.com/netherlands/housing/tools/rent-affordability-calculator/,/netherlands/housing/tools/rent-affordability-calculator/,tool_calculator,INDEXABLE,rent-affordability-calculator,Netherlands Rent Affordability Calculator & Planning Guide | ExpatCopilot,Netherlands Rent Affordability Calculator & Planning Guide,73,Netherlands Rent Affordability Calculator,"Free Dutch rent affordability calculator plus a practical guide: affordable rent norms, landlord screening vs net budgeting, Amsterdam vs Rotterdam vs The Hague vs Utrecht, move-in cash, 30% ruling planning, and first-month rental costs. Indicative planning only — not legal or financial advice.",295,Rent affordability calculator,Netherlands Rent Affordability Calculator & Planning Guide | ExpatCopilot,"Free Dutch rent affordability calculator plus a practical guide: affordable rent norms, landlord screening vs net budgeting, Amsterdam vs Rotterdam vs The Hague vs Utrecht, move-in cash, 30% ruling planning, and first-month rental costs. Indicative planning only — not legal or financial advice.",ExpatCopilot,,,,1.0,0.67,tool_transactional,no year in title; topic often year-sensitive (2026),overly_long_description|generic_title|h1_title_differ_soft|year_absent_but_may_help_ctr|likely_poor_ctr_risk:generic_or_taxonomy+freshness_signal_missing,yes,generic+year_opp,P2,no year in title; topic often year-sensitive (2026)
https://www.expatcopilot.com/netherlands/jobs/finding-jobs-netherlands/,/netherlands/jobs/finding-jobs-netherlands/,guide,INDEXABLE,finding-jobs-netherlands,Finding Jobs in the Netherlands | Expat Job Guide | ExpatCopilot,Finding Jobs in the Netherlands | Expat Job Guide,64,Finding Jobs in the Netherlands,"Learn how to find jobs in the Netherlands as an expat, including visa sponsorship, salaries, recruiters, English-speaking roles and job market insights.",152,Finding Jobs,Finding Jobs in the Netherlands | Expat Job Guide,"Learn how to find jobs in the Netherlands as an expat, including visa sponsorship, salaries, recruiters, English-speaking roles and job market insights.",ExpatCopilot,Finding Jobs in the Netherlands,2026-08-16,2026-08-16,1.0,0.62,guide,no year in title; topic often year-sensitive (2026),h1_title_differ_soft|templated_description_opening|year_absent_but_may_help_ctr|likely_poor_ctr_risk:freshness_signal_missing,soft,templated_desc+year_opp,P3,no year in title; topic often year-sensitive (2026)
https://www.expatcopilot.com/netherlands/leaving/tools/,/netherlands/leaving/tools/,tool_calculator,INDEXABLE,tools,Leaving the Netherlands tools for expats in the Netherlands | ExpatCopilot,Leaving the Netherlands tools for expats in the Netherlands,74,Leaving the Netherlands,Exit and repatriation planning tools. 2 live tools and 0 more coming soon.,74,Leaving the Netherlands,Leaving the Netherlands tools for expats in the Netherlands | ExpatCopilot,Exit and repatriation planning tools. 2 live tools and 0 more coming soon.,ExpatCopilot,,,,1.0,0.43,tool_transactional,,h1_title_differ_soft,no,,INFO,
https://www.expatcopilot.com/netherlands/jobs/salary-negotiation-netherlands/,/netherlands/jobs/salary-negotiation-netherlands/,guide,INDEXABLE,salary-negotiation-netherlands,Salary Negotiation in the Netherlands | Expat Guide to Dutch Job Offers | ExpatCopilot,Salary Negotiation in the Netherlands | Expat Guide to Dutch Job Offers,86,Salary Negotiation in the Netherlands,"Learn how salary negotiation works in the Netherlands for expats, including Dutch work culture, gross vs net salary, benefits, the 30% ruling and common negotiation mistakes.",174,Salary Negotiation,Salary Negotiation in the Netherlands | Expat Guide to Dutch Job Offers,"Learn how salary negotiation works in the Netherlands for expats, including Dutch work culture, gross vs net salary, benefits, the 30% ruling and common negotiation mistakes.",ExpatCopilot,Salary Negotiation in the Netherlands,2026-06-07,2026-06-07,1.0,0.45,research_comparison,no year in title; topic often year-sensitive (2026),overly_long_title_core|overly_long_title_with_brand|overly_long_description|h1_title_differ_soft|templated_description_opening|year_absent_but_may_help_ctr|likely_poor_ctr_risk:truncated_risk+freshness_signal_missing,yes,long_title+templated_desc+year_opp,P2,no year in title; topic often year-sensitive (2026)
https://www.expatcopilot.com/netherlands/leaving/,/netherlands/leaving/,guide,INDEXABLE,leaving,Leaving the Netherlands | Expat Exit Journey Guide | ExpatCopilot,Leaving the Netherlands | Expat Exit Journey Guide,65,Leaving the Netherlands,"Plan an end-to-end exit from the Netherlands: timeline, job and permit implications, housing close-out, BRP deregistration, health insurance, toeslagen, 30% ruling end, PR consequences, and tax orientation.",206,Leaving the Netherlands,Leaving the Netherlands | Expat Exit Journey Guide,"Plan an end-to-end exit from the Netherlands: timeline, job and permit implications, housing close-out, BRP deregistration, health insurance, toeslagen, 30% ruling end, PR consequences, and tax orientation.",ExpatCopilot,Leaving the Netherlands,2026-08-30,2026-08-30,1.0,0.43,guide,no year in title; topic often year-sensitive (2026),overly_long_description|h1_title_differ_soft|year_absent_but_may_help_ctr|likely_poor_ctr_risk:freshness_signal_missing,soft,year_opp,P3,no year in title; topic often year-sensitive (2026)
https://www.expatcopilot.com/netherlands/leaving/tools/exit-readiness-checker/,/netherlands/leaving/tools/exit-readiness-checker/,tool_calculator,INDEXABLE,exit-readiness-checker,Exit Readiness Checker Netherlands | ExpatCopilot,Exit Readiness Checker Netherlands,49,Exit Readiness Checker,"orientation checklist for deregistration, insurance, toeslagen, payroll, tax records before leaving NL",102,Exit readiness checker,Exit Readiness Checker Netherlands | ExpatCopilot,"orientation checklist for deregistration, insurance, toeslagen, payroll, tax records before leaving NL",ExpatCopilot,,,,1.0,0.75,tool_transactional,no year in title; topic often year-sensitive (2026),h1_title_differ_soft|year_absent_but_may_help_ctr|likely_poor_ctr_risk:freshness_signal_missing,soft,year_opp,P3,no year in title; topic often year-sensitive (2026)
https://www.expatcopilot.com/netherlands/leaving/tools/repatriation-cost-calculator/,/netherlands/leaving/tools/repatriation-cost-calculator/,tool_calculator,INDEXABLE,repatriation-cost-calculator,Repatriation Cost Calculator Netherlands | ExpatCopilot,Repatriation Cost Calculator Netherlands,55,Repatriation Cost Calculator,"Orientation budget ranges for leaving the Netherlands: flights, shipping, lease break risk, temporary housing, and pets. Not a mover quote or tax advice.",153,Repatriation cost calculator,Repatriation Cost Calculator Netherlands | ExpatCopilot,"Orientation budget ranges for leaving the Netherlands: flights, shipping, lease break risk, temporary housing, and pets. Not a mover quote or tax advice.",ExpatCopilot,,,,1.0,0.75,tool_transactional,no year in title; topic often year-sensitive (2026),h1_title_differ_soft|year_absent_but_may_help_ctr|likely_poor_ctr_risk:freshness_signal_missing,soft,year_opp,P3,no year in title; topic often year-sensitive (2026)
https://www.expatcopilot.com/netherlands/life/,/netherlands/life/,guide,INDEXABLE,life,Life in the Netherlands | Expat Community & Integration Hub | ExpatCopilot,Life in the Netherlands | Expat Community & Integration Hub,74,Life in the Netherlands,"Editorial hub for expat life in the Netherlands: community basics, culture, language, family settling, volunteering and links to the wider Living survival guides.",162,Life in the Netherlands,ExpatCopilot,"Practical relocation guides, tools, and service discovery for expats moving to the Netherlands — visas, housing, banking, and settling in.",ExpatCopilot,,2026-10-22,,1.0,0.5,guide,,h1_title_differ_soft|og_title_differs_from_title,no,,INFO,
https://www.expatcopilot.com/netherlands/life/community-basics-netherlands/,/netherlands/life/community-basics-netherlands/,guide,INDEXABLE,community-basics-netherlands,Community Basics in the Netherlands | Expat Integration Guide | ExpatCopilot,Community Basics in the Netherlands | Expat Integration Guide,76,Community Basics in the Netherlands,"Learn how community life works in the Netherlands, including making friends, meeting locals, social etiquette, volunteering, clubs and practical integration tips.",162,Community Basics in the Netherlands,Community Basics in the Netherlands | Expat Integration Guide,"Learn how community life works in the Netherlands, including making friends, meeting locals, social etiquette, volunteering, clubs and practical integration tips.",ExpatCopilot,Community Basics in the Netherlands,2026-10-22,2026-09-06,1.0,0.62,guide,,overly_long_title_with_brand|h1_title_differ_soft|templated_description_opening,soft,templated_desc,P3,
https://www.expatcopilot.com/netherlands/life/dating-in-the-netherlands/,/netherlands/life/dating-in-the-netherlands/,guide,INDEXABLE,dating-in-the-netherlands,Dating in the Netherlands | The Complete Expat Guide to Meeting People | ExpatCopilot,Dating in the Netherlands | The Complete Expat Guide to Meeting People,85,Dating in the Netherlands,"Everything expats need to know about dating in the Netherlands including Dutch dating culture, apps, singles events, hiking groups, social clubs, active holidays and where to genuinely meet people.",197,Dating in the Netherlands,Dating in the Netherlands | The Complete Expat Guide to Meeting People,"Everything expats need to know about dating in the Netherlands including Dutch dating culture, apps, singles events, hiking groups, social clubs, active holidays and where to genuinely meet people.",ExpatCopilot,Dating in the Netherlands,2026-11-25,2026-11-25,1.0,0.4,guide,,overly_long_title_core|overly_long_title_with_brand|overly_long_description|h1_title_differ_soft|likely_poor_ctr_risk:truncated_risk,soft,long_title,P3,
https://www.expatcopilot.com/netherlands/life/dutch-birthday-traditions/,/netherlands/life/dutch-birthday-traditions/,guide,INDEXABLE,dutch-birthday-traditions,Dutch Birthday Traditions | Complete Guide for Expats | ExpatCopilot,Dutch Birthday Traditions | Complete Guide for Expats,68,Dutch Birthday Traditions,"Discover how birthdays are celebrated in the Netherlands, including circle parties, Dutch etiquette, gifts, children's birthdays, workplace celebrations and cultural customs.",174,Dutch Birthday Traditions,Dutch Birthday Traditions | Complete Guide for Expats,"Discover how birthdays are celebrated in the Netherlands, including circle parties, Dutch etiquette, gifts, children's birthdays, workplace celebrations and cultural customs.",ExpatCopilot,Dutch Birthday Traditions,2026-12-05,2026-12-05,1.0,0.43,guide,,overly_long_description|h1_title_differ_soft|templated_description_opening,soft,templated_desc,P3,
https://www.expatcopilot.com/netherlands/integration/inburgering/,/netherlands/integration/inburgering/,moving_guide,INDEXABLE,inburgering,"Inburgering in the Netherlands: HSM, Wi 2021, B1 & KNM (2025) | ExpatCopilot","Inburgering in the Netherlands: HSM, Wi 2021, B1 & KNM (2025)",76,Inburgering in the Netherlands,"Do you have to inburgeren on HSM? Wet inburgering 2021 / B1 default, KNM changes from 1 July 2025, and DUO vs IND roles. Orientation only — confirm on official portals.",168,Inburgering,"Inburgering in the Netherlands: HSM, Wi 2021, B1 & KNM (2025) | ExpatCopilot","Do you have to inburgeren on HSM? Wet inburgering 2021 / B1 default, KNM changes from 1 July 2025, and DUO vs IND roles. Orientation only — confirm on official portals.",ExpatCopilot,Inburgering in the Netherlands,,2026-09-06,1.0,0.4,moving_guide,"years_in_title=['2021', '2025']",overly_long_title_with_brand|h1_title_differ_soft,no,,INFO,"years_in_title=['2021', '2025']"
https://www.expatcopilot.com/netherlands/life/dutch-etiquette/,/netherlands/life/dutch-etiquette/,guide,INDEXABLE,dutch-etiquette,Dutch Etiquette | Complete Guide for Expats Living in the Netherlands | ExpatCopilot,Dutch Etiquette | Complete Guide for Expats Living in the Netherlands,84,Dutch Etiquette,"Learn Dutch etiquette for greetings, dining, neighbours, workplaces, invitations, public behaviour and everyday life with this practical guide for expats.",154,Dutch Etiquette,Dutch Etiquette | Complete Guide for Expats Living in the Netherlands,"Learn Dutch etiquette for greetings, dining, neighbours, workplaces, invitations, public behaviour and everyday life with this practical guide for expats.",ExpatCopilot,Dutch Etiquette,2026-12-12,2026-12-12,1.0,0.2,guide,,overly_long_title_core|overly_long_title_with_brand|problematic_h1_title_mismatch|likely_poor_ctr_risk:truncated_risk,yes,long_title+mismatch,P2,
https://www.expatcopilot.com/netherlands/life/dutch-holidays-and-traditions/,/netherlands/life/dutch-holidays-and-traditions/,guide,INDEXABLE,dutch-holidays-and-traditions,Dutch Holidays and Traditions | Complete Expat Guide | ExpatCopilot,Dutch Holidays and Traditions | Complete Expat Guide,67,Dutch Holidays and Traditions,"Discover Dutch holidays and traditions including King's Day, Sinterklaas, Christmas, Easter, Liberation Day and other celebrations every expat should know.",155,Dutch Holidays and Traditions,Dutch Holidays and Traditions | Complete Expat Guide,"Discover Dutch holidays and traditions including King's Day, Sinterklaas, Christmas, Easter, Liberation Day and other celebrations every expat should know.",ExpatCopilot,Dutch Holidays and Traditions,2026-11-28,2026-11-28,1.0,0.57,guide,,h1_title_differ_soft,no,,INFO,
https://www.expatcopilot.com/netherlands/life/dutch-humour/,/netherlands/life/dutch-humour/,guide,INDEXABLE,dutch-humour,Dutch Humour Explained | Understanding Dutch Jokes & Communication | ExpatCopilot,Dutch Humour Explained | Understanding Dutch Jokes & Communication,81,Dutch Humour Explained,"Discover how Dutch humour works, including sarcasm, directness, workplace humour and common misunderstandings so you can better understand life in the Netherlands.",163,Dutch Humour Explained,Dutch Humour Explained | Understanding Dutch Jokes & Communication,"Discover how Dutch humour works, including sarcasm, directness, workplace humour and common misunderstandings so you can better understand life in the Netherlands.",ExpatCopilot,Dutch Humour Explained,2026-12-16,2026-12-16,1.0,0.5,guide,,overly_long_title_core|overly_long_title_with_brand|h1_title_differ_soft|templated_description_opening|likely_poor_ctr_risk:truncated_risk,yes,long_title+templated_desc,P2,
https://www.expatcopilot.com/netherlands/life/dutch-culture/,/netherlands/life/dutch-culture/,guide,INDEXABLE,dutch-culture,Dutch Culture | Complete Guide for Expats Living in the Netherlands | ExpatCopilot,Dutch Culture | Complete Guide for Expats Living in the Netherlands,82,Dutch Culture,"Everything expats should know about Dutch culture, traditions, communication, work, food, social norms and everyday life in the Netherlands.",140,Dutch Culture,Dutch Culture | Complete Guide for Expats Living in the Netherlands,"Everything expats should know about Dutch culture, traditions, communication, work, food, social norms and everyday life in the Netherlands.",ExpatCopilot,Dutch Culture,2026-12-02,2026-12-02,1.0,0.2,guide,,overly_long_title_core|overly_long_title_with_brand|problematic_h1_title_mismatch|likely_poor_ctr_risk:truncated_risk,yes,long_title+mismatch,P2,
https://www.expatcopilot.com/netherlands/life/expat-loneliness-netherlands/,/netherlands/life/expat-loneliness-netherlands/,guide,INDEXABLE,expat-loneliness-netherlands,Expat Loneliness in the Netherlands | How to Build a New Life | ExpatCopilot,Expat Loneliness in the Netherlands | How to Build a New Life,76,Expat Loneliness in the Netherlands,"Moving to the Netherlands can feel lonely at first. Learn why it happens, how to overcome it, where to meet people and how to build a fulfilling social life as an expat.",169,Expat Loneliness,Expat Loneliness in the Netherlands | How to Build a New Life,"Moving to the Netherlands can feel lonely at first. Learn why it happens, how to overcome it, where to meet people and how to build a fulfilling social life as an expat.",ExpatCopilot,Expat Loneliness in the Netherlands,2027-01-17,2027-01-17,1.0,0.45,guide,,overly_long_title_with_brand|h1_title_differ_soft,no,,INFO,
https://www.expatcopilot.com/netherlands/life/making-dutch-friends/,/netherlands/life/making-dutch-friends/,guide,INDEXABLE,making-dutch-friends,Making Dutch Friends | The Complete Expat Guide | ExpatCopilot,Making Dutch Friends | The Complete Expat Guide,62,Making Dutch Friends,"Learn how to build genuine friendships in the Netherlands with practical advice, clubs, sports, volunteering, language exchanges, meetups and Dutch social customs.",163,Making Dutch Friends,Making Dutch Friends | The Complete Expat Guide,"Learn how to build genuine friendships in the Netherlands with practical advice, clubs, sports, volunteering, language exchanges, meetups and Dutch social customs.",ExpatCopilot,Making Dutch Friends,2026-12-09,2026-12-09,1.0,0.43,guide,,h1_title_differ_soft|templated_description_opening,soft,templated_desc,P3,
https://www.expatcopilot.com/netherlands/living/apps/,/netherlands/living/apps/,guide,INDEXABLE,apps,Essential Apps for Life in the Netherlands | ExpatCopilot,Essential Apps for Life in the Netherlands,57,Essential Apps for Life in the Netherlands,"Curated apps for Dutch daily life: OV, bank + Tikkie, groceries, delivery, rain radar, and chat—install order for your first days and weeks in the Netherlands.",159,Essential apps,Essential Apps for Life in the Netherlands | ExpatCopilot,"Curated apps for Dutch daily life: OV, bank + Tikkie, groceries, delivery, rain radar, and chat—install order for your first days and weeks in the Netherlands.",ExpatCopilot,Essential Apps for Life in the Netherlands,,2026-04-08,1.0,1.0,guide,,ok,no,,INFO,
https://www.expatcopilot.com/netherlands/life/dutch-social-norms/,/netherlands/life/dutch-social-norms/,guide,INDEXABLE,dutch-social-norms,Dutch Social Norms | Everyday Etiquette & Culture Guide | ExpatCopilot,Dutch Social Norms | Everyday Etiquette & Culture Guide,70,Dutch Social Norms,"Learn about Dutch social norms, etiquette, greetings, birthdays, punctuality, neighbour culture and everyday customs to help you settle into life in the Netherlands.",165,Dutch Social Norms,Dutch Social Norms | Everyday Etiquette & Culture Guide,"Learn about Dutch social norms, etiquette, greetings, birthdays, punctuality, neighbour culture and everyday customs to help you settle into life in the Netherlands.",ExpatCopilot,Dutch Social Norms,2026-11-21,2026-11-21,1.0,0.43,guide,,h1_title_differ_soft,no,,INFO,
https://www.expatcopilot.com/netherlands/living/,/netherlands/living/,guide,INDEXABLE,living,Netherlands Survival Guide for Expats | ExpatCopilot,Netherlands Survival Guide for Expats,52,Netherlands Survival Guide for Expats,"Practical Netherlands survival guide for expats: OV and bike defaults, apps, PIN-first payments, groceries, weather, and first-week sequencing you can bookmark.",160,Living in the Netherlands,Netherlands Survival Guide for Expats | ExpatCopilot,"Practical Netherlands survival guide for expats: OV and bike defaults, apps, PIN-first payments, groceries, weather, and first-week sequencing you can bookmark.",ExpatCopilot,Netherlands Survival Guide for Expats,,2026-04-08,0.0,1.0,guide,,duplicate_title_x2|duplicate_description_x2|generic_title|taxonomy_dominated_title|likely_poor_ctr_risk:duplicate_title+generic_or_taxonomy,yes,duplicate+generic,P2,
https://www.expatcopilot.com/netherlands/living/daily-life/,/netherlands/living/daily-life/,guide,INDEXABLE,daily-life,Daily Life Basics in the Netherlands | ExpatCopilot,Daily Life Basics in the Netherlands,51,Daily Life Basics in the Netherlands,"Groceries, shop hours, paying by card or phone, parcels, and everyday habits for people new to the Netherlands—clear and practical.",131,Daily life basics,Daily Life Basics in the Netherlands | ExpatCopilot,"Groceries, shop hours, paying by card or phone, parcels, and everyday habits for people new to the Netherlands—clear and practical.",ExpatCopilot,Daily Life Basics in the Netherlands,,2026-04-09,1.0,1.0,guide,,ok,no,,INFO,
