url,country_slug,country_label,tool_slug,region_group,distance_category,movement_framing,quality_class,intro_chars,what_matters_count,document_count,travel_count,visa_diff_count,official_ref_count,has_country_guide,curated_intro_chars,curated_has_doc_extras,curated_has_travel_extras,low_visa_diff_cluster,uniqueness_notes,visa_routes,document_notes_sample,official_refs_sample,information_as_of
"/netherlands/moving/tools/arrival-planner/from/spain","spain","Spain","arrival-planner","eu","near","eu-eea-swiss","ADEQUATE","411","6","3","5","5","3","true","136","false","false","true","EU/EEA/Swiss peer: limited visa uniqueness vs other free-movement origins | Curated intro was thin/boilerplate; composer supplied record-backed framing | arrival-planner curated JSON historically thin across countries | Adequate free-movement peer page: do not pad with invented visa differences; deepen documents/travel only when verifiable","EU free movement (ordinary residence); Work, study, or self-sufficiency within EU rules","Netherlands Worldwide describes which Spanish documents can be used immediately in the Netherlands and which need an apostille from the Spanish authorities; official documents in Spanish often need no translation for Dutch use. | Confirm each document with the organisation that requests it.","IND; Government.nl; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/document-readiness/from/spain","spain","Spain","document-readiness","eu","near","eu-eea-swiss","ADEQUATE","115","6","4","5","5","3","true","115","false","false","true","EU/EEA/Swiss peer: limited visa uniqueness vs other free-movement origins | Adequate free-movement peer page: do not pad with invented visa differences; deepen documents/travel only when verifiable","EU free movement (ordinary residence); Work, study, or self-sufficiency within EU rules","Netherlands Worldwide describes which Spanish documents can be used immediately in the Netherlands and which need an apostille from the Spanish authorities; official documents in Spanish often need no translation for Dutch use. | Confirm each document with the organisation that requests it.","IND; Government.nl; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/first-90-days/from/spain","spain","Spain","first-90-days","eu","near","eu-eea-swiss","ADEQUATE","285","6","3","5","5","3","true","144","false","false","true","EU/EEA/Swiss peer: limited visa uniqueness vs other free-movement origins | Curated intro was thin/boilerplate; composer supplied record-backed framing | first-90-days curated JSON historically thin across countries | Adequate free-movement peer page: do not pad with invented visa differences; deepen documents/travel only when verifiable","EU free movement (ordinary residence); Work, study, or self-sufficiency within EU rules","Netherlands Worldwide describes which Spanish documents can be used immediately in the Netherlands and which need an apostille from the Spanish authorities; official documents in Spanish often need no translation for Dutch use. | Confirm each document with the organisation that requests it.","IND; Government.nl; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/moving-checklist/from/italy","italy","Italy","moving-checklist","eu","near","eu-eea-swiss","ADEQUATE","155","6","4","5","5","3","true","155","false","false","true","EU/EEA/Swiss peer: limited visa uniqueness vs other free-movement origins | Adequate free-movement peer page: do not pad with invented visa differences; deepen documents/travel only when verifiable","EU free movement (ordinary residence); Work, study, or self-sufficiency within EU rules","Netherlands Worldwide describes which Italian documents can be used immediately in the Netherlands and which need an apostille from the Italian authorities; official documents in Italian often need no translation for Dutch use. | Confirm each document with the organisation that requests it.","IND; Government.nl; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/arrival-planner/from/italy","italy","Italy","arrival-planner","eu","near","eu-eea-swiss","ADEQUATE","427","6","3","5","5","3","true","136","false","false","true","EU/EEA/Swiss peer: limited visa uniqueness vs other free-movement origins | Curated intro was thin/boilerplate; composer supplied record-backed framing | arrival-planner curated JSON historically thin across countries | Adequate free-movement peer page: do not pad with invented visa differences; deepen documents/travel only when verifiable","EU free movement (ordinary residence); Work, study, or self-sufficiency within EU rules","Netherlands Worldwide describes which Italian documents can be used immediately in the Netherlands and which need an apostille from the Italian authorities; official documents in Italian often need no translation for Dutch use. | Confirm each document with the organisation that requests it.","IND; Government.nl; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/document-readiness/from/italy","italy","Italy","document-readiness","eu","near","eu-eea-swiss","ADEQUATE","115","6","4","5","5","3","true","115","false","false","true","EU/EEA/Swiss peer: limited visa uniqueness vs other free-movement origins | Adequate free-movement peer page: do not pad with invented visa differences; deepen documents/travel only when verifiable","EU free movement (ordinary residence); Work, study, or self-sufficiency within EU rules","Netherlands Worldwide describes which Italian documents can be used immediately in the Netherlands and which need an apostille from the Italian authorities; official documents in Italian often need no translation for Dutch use. | Confirm each document with the organisation that requests it.","IND; Government.nl; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/first-90-days/from/italy","italy","Italy","first-90-days","eu","near","eu-eea-swiss","ADEQUATE","301","6","3","5","5","3","true","144","false","false","true","EU/EEA/Swiss peer: limited visa uniqueness vs other free-movement origins | Curated intro was thin/boilerplate; composer supplied record-backed framing | first-90-days curated JSON historically thin across countries | Adequate free-movement peer page: do not pad with invented visa differences; deepen documents/travel only when verifiable","EU free movement (ordinary residence); Work, study, or self-sufficiency within EU rules","Netherlands Worldwide describes which Italian documents can be used immediately in the Netherlands and which need an apostille from the Italian authorities; official documents in Italian often need no translation for Dutch use. | Confirm each document with the organisation that requests it.","IND; Government.nl; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/moving-checklist/from/switzerland","switzerland","Switzerland","moving-checklist","eea-swiss","near","eu-eea-swiss","STRONG_UNIQUE_VALUE","299","6","5","5","5","4","true","299","true","false","true","EU/EEA/Swiss peer: limited visa uniqueness vs other free-movement origins","Stay and work under IND guidance for EU, EEA and Swiss citizens; Registration-based residence for longer stays (no ordinary residence permit for standard Swiss route)","Netherlands Worldwide explains that some Swiss documents can be used in the Netherlands immediately, while others must be legalised with a Hague apostille by the Swiss authorities—the document type and who requests it determine the rule. | Do not assume every Swiss document needs an apostille; always confirm with the requesting authority.","IND; Government.nl; IND; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/arrival-planner/from/switzerland","switzerland","Switzerland","arrival-planner","eea-swiss","near","eu-eea-swiss","ADEQUATE","146","6","3","5","5","4","true","146","false","false","true","EU/EEA/Swiss peer: limited visa uniqueness vs other free-movement origins | arrival-planner curated JSON historically thin across countries | Adequate free-movement peer page: do not pad with invented visa differences; deepen documents/travel only when verifiable","Stay and work under IND guidance for EU, EEA and Swiss citizens; Registration-based residence for longer stays (no ordinary residence permit for standard Swiss route)","Netherlands Worldwide explains that some Swiss documents can be used in the Netherlands immediately, while others must be legalised with a Hague apostille by the Swiss authorities—the document type and who requests it determine the rule. | Do not assume every Swiss document needs an apostille; always confirm with the requesting authority.","IND; Government.nl; IND; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/document-readiness/from/switzerland","switzerland","Switzerland","document-readiness","eea-swiss","near","eu-eea-swiss","STRONG_UNIQUE_VALUE","187","6","5","5","5","4","true","187","true","false","true","EU/EEA/Swiss peer: limited visa uniqueness vs other free-movement origins","Stay and work under IND guidance for EU, EEA and Swiss citizens; Registration-based residence for longer stays (no ordinary residence permit for standard Swiss route)","Netherlands Worldwide explains that some Swiss documents can be used in the Netherlands immediately, while others must be legalised with a Hague apostille by the Swiss authorities—the document type and who requests it determine the rule. | Do not assume every Swiss document needs an apostille; always confirm with the requesting authority.","IND; Government.nl; IND; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/first-90-days/from/switzerland","switzerland","Switzerland","first-90-days","eea-swiss","near","eu-eea-swiss","ADEQUATE","313","6","3","5","5","4","true","129","false","false","true","EU/EEA/Swiss peer: limited visa uniqueness vs other free-movement origins | Curated intro was thin/boilerplate; composer supplied record-backed framing | first-90-days curated JSON historically thin across countries | Adequate free-movement peer page: do not pad with invented visa differences; deepen documents/travel only when verifiable","Stay and work under IND guidance for EU, EEA and Swiss citizens; Registration-based residence for longer stays (no ordinary residence permit for standard Swiss route)","Netherlands Worldwide explains that some Swiss documents can be used in the Netherlands immediately, while others must be legalised with a Hague apostille by the Swiss authorities—the document type and who requests it determine the rule. | Do not assume every Swiss document needs an apostille; always confirm with the requesting authority.","IND; Government.nl; IND; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/moving-checklist/from/sweden","sweden","Sweden","moving-checklist","eu","near","eu-eea-swiss","STRONG_UNIQUE_VALUE","235","6","5","5","5","3","true","235","true","false","true","EU/EEA/Swiss peer: limited visa uniqueness vs other free-movement origins","EU free movement (ordinary residence); Work, study, or self-sufficiency within EU rules","EU documents are generally easier to use across Member States, but unusual document types or uses may still require legalisation or apostille per Netherlands Worldwide—verify with the authority that requests each document. | Always confirm language and format requirements with your municipality, employer, or school.","European Union; Government.nl; Government.nl","2026-09-06"
"/netherlands/moving/tools/arrival-planner/from/sweden","sweden","Sweden","arrival-planner","eu","near","eu-eea-swiss","ADEQUATE","110","6","3","5","5","3","true","110","false","false","true","EU/EEA/Swiss peer: limited visa uniqueness vs other free-movement origins | arrival-planner curated JSON historically thin across countries | Adequate free-movement peer page: do not pad with invented visa differences; deepen documents/travel only when verifiable","EU free movement (ordinary residence); Work, study, or self-sufficiency within EU rules","EU documents are generally easier to use across Member States, but unusual document types or uses may still require legalisation or apostille per Netherlands Worldwide—verify with the authority that requests each document. | Always confirm language and format requirements with your municipality, employer, or school.","European Union; Government.nl; Government.nl","2026-09-06"
"/netherlands/moving/tools/document-readiness/from/sweden","sweden","Sweden","document-readiness","eu","near","eu-eea-swiss","ADEQUATE","148","6","4","5","5","3","true","148","false","false","true","EU/EEA/Swiss peer: limited visa uniqueness vs other free-movement origins | Adequate free-movement peer page: do not pad with invented visa differences; deepen documents/travel only when verifiable","EU free movement (ordinary residence); Work, study, or self-sufficiency within EU rules","EU documents are generally easier to use across Member States, but unusual document types or uses may still require legalisation or apostille per Netherlands Worldwide—verify with the authority that requests each document. | Always confirm language and format requirements with your municipality, employer, or school.","European Union; Government.nl; Government.nl","2026-09-06"
"/netherlands/moving/tools/first-90-days/from/sweden","sweden","Sweden","first-90-days","eu","near","eu-eea-swiss","ADEQUATE","303","6","3","5","5","3","true","85","false","false","true","EU/EEA/Swiss peer: limited visa uniqueness vs other free-movement origins | Curated intro was thin/boilerplate; composer supplied record-backed framing | first-90-days curated JSON historically thin across countries | Adequate free-movement peer page: do not pad with invented visa differences; deepen documents/travel only when verifiable","EU free movement (ordinary residence); Work, study, or self-sufficiency within EU rules","EU documents are generally easier to use across Member States, but unusual document types or uses may still require legalisation or apostille per Netherlands Worldwide—verify with the authority that requests each document. | Always confirm language and format requirements with your municipality, employer, or school.","European Union; Government.nl; Government.nl","2026-09-06"
"/netherlands/moving/tools/moving-checklist/from/denmark","denmark","Denmark","moving-checklist","eu","near","eu-eea-swiss","STRONG_UNIQUE_VALUE","243","6","5","5","5","4","true","243","true","false","true","EU/EEA/Swiss peer: limited visa uniqueness vs other free-movement origins","EU free movement (ordinary residence); Work, study, or self-sufficiency within EU rules","Netherlands Worldwide’s Denmark-specific page describes when documents can be used immediately, when diplomas and certificates generally need a digital e-apostille, and when Danish-language documents need sworn translation into Dutch, English, French, or German unless a multilingual standard form is attached. | Do not assume every document follows the same rule—confirm with the IND, municipality, employer, or university.","Government.nl; European Union; Netherlands Worldwide; European Union","2026-09-06"
"/netherlands/moving/tools/arrival-planner/from/denmark","denmark","Denmark","arrival-planner","eu","near","eu-eea-swiss","ADEQUATE","115","6","3","5","5","4","true","115","false","false","true","EU/EEA/Swiss peer: limited visa uniqueness vs other free-movement origins | arrival-planner curated JSON historically thin across countries | Adequate free-movement peer page: do not pad with invented visa differences; deepen documents/travel only when verifiable","EU free movement (ordinary residence); Work, study, or self-sufficiency within EU rules","Netherlands Worldwide’s Denmark-specific page describes when documents can be used immediately, when diplomas and certificates generally need a digital e-apostille, and when Danish-language documents need sworn translation into Dutch, English, French, or German unless a multilingual standard form is attached. | Do not assume every document follows the same rule—confirm with the IND, municipality, employer, or university.","Government.nl; European Union; Netherlands Worldwide; European Union","2026-09-06"
"/netherlands/moving/tools/document-readiness/from/denmark","denmark","Denmark","document-readiness","eu","near","eu-eea-swiss","ADEQUATE","201","6","4","5","5","4","true","201","false","false","true","EU/EEA/Swiss peer: limited visa uniqueness vs other free-movement origins | Adequate free-movement peer page: do not pad with invented visa differences; deepen documents/travel only when verifiable","EU free movement (ordinary residence); Work, study, or self-sufficiency within EU rules","Netherlands Worldwide’s Denmark-specific page describes when documents can be used immediately, when diplomas and certificates generally need a digital e-apostille, and when Danish-language documents need sworn translation into Dutch, English, French, or German unless a multilingual standard form is attached. | Do not assume every document follows the same rule—confirm with the IND, municipality, employer, or university.","Government.nl; European Union; Netherlands Worldwide; European Union","2026-09-06"
"/netherlands/moving/tools/first-90-days/from/denmark","denmark","Denmark","first-90-days","eu","near","eu-eea-swiss","ADEQUATE","289","6","3","5","5","4","true","86","false","false","true","EU/EEA/Swiss peer: limited visa uniqueness vs other free-movement origins | Curated intro was thin/boilerplate; composer supplied record-backed framing | first-90-days curated JSON historically thin across countries | Adequate free-movement peer page: do not pad with invented visa differences; deepen documents/travel only when verifiable","EU free movement (ordinary residence); Work, study, or self-sufficiency within EU rules","Netherlands Worldwide’s Denmark-specific page describes when documents can be used immediately, when diplomas and certificates generally need a digital e-apostille, and when Danish-language documents need sworn translation into Dutch, English, French, or German unless a multilingual standard form is attached. | Do not assume every document follows the same rule—confirm with the IND, municipality, employer, or university.","Government.nl; European Union; Netherlands Worldwide; European Union","2026-09-06"
"/netherlands/moving/tools/moving-checklist/from/norway","norway","Norway","moving-checklist","eea","near","eu-eea-swiss","STRONG_UNIQUE_VALUE","251","6","5","5","5","3","true","251","true","false","true","EU/EEA/Swiss peer: limited visa uniqueness vs other free-movement origins","EEA free movement rights (aligned with EU citizens under IND guidance); Work, study, or self-sufficiency within the conditions that apply to your situation","Netherlands Worldwide’s Norway-specific legalisation page explains which Norwegian documents can be used directly in the Netherlands and which must be legalised with an apostille issued by the Norwegian authorities. Requirements depend on document type and who requests the paper—not every Norwegian document follows the same rule. | Do not assume apostille is needed for every certificate; confirm with the municipality, employer, university, or other receiving body.","IND; Government.nl; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/arrival-planner/from/norway","norway","Norway","arrival-planner","eea","near","eu-eea-swiss","ADEQUATE","134","6","3","5","5","3","true","134","false","false","true","EU/EEA/Swiss peer: limited visa uniqueness vs other free-movement origins | arrival-planner curated JSON historically thin across countries | Adequate free-movement peer page: do not pad with invented visa differences; deepen documents/travel only when verifiable","EEA free movement rights (aligned with EU citizens under IND guidance); Work, study, or self-sufficiency within the conditions that apply to your situation","Netherlands Worldwide’s Norway-specific legalisation page explains which Norwegian documents can be used directly in the Netherlands and which must be legalised with an apostille issued by the Norwegian authorities. Requirements depend on document type and who requests the paper—not every Norwegian document follows the same rule. | Do not assume apostille is needed for every certificate; confirm with the municipality, employer, university, or other receiving body.","IND; Government.nl; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/document-readiness/from/norway","norway","Norway","document-readiness","eea","near","eu-eea-swiss","ADEQUATE","192","6","4","5","5","3","true","192","false","false","true","EU/EEA/Swiss peer: limited visa uniqueness vs other free-movement origins | Adequate free-movement peer page: do not pad with invented visa differences; deepen documents/travel only when verifiable","EEA free movement rights (aligned with EU citizens under IND guidance); Work, study, or self-sufficiency within the conditions that apply to your situation","Netherlands Worldwide’s Norway-specific legalisation page explains which Norwegian documents can be used directly in the Netherlands and which must be legalised with an apostille issued by the Norwegian authorities. Requirements depend on document type and who requests the paper—not every Norwegian document follows the same rule. | Do not assume apostille is needed for every certificate; confirm with the municipality, employer, university, or other receiving body.","IND; Government.nl; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/first-90-days/from/norway","norway","Norway","first-90-days","eea","near","eu-eea-swiss","ADEQUATE","345","6","3","5","5","3","true","85","false","false","true","EU/EEA/Swiss peer: limited visa uniqueness vs other free-movement origins | Curated intro was thin/boilerplate; composer supplied record-backed framing | first-90-days curated JSON historically thin across countries | Adequate free-movement peer page: do not pad with invented visa differences; deepen documents/travel only when verifiable","EEA free movement rights (aligned with EU citizens under IND guidance); Work, study, or self-sufficiency within the conditions that apply to your situation","Netherlands Worldwide’s Norway-specific legalisation page explains which Norwegian documents can be used directly in the Netherlands and which must be legalised with an apostille issued by the Norwegian authorities. Requirements depend on document type and who requests the paper—not every Norwegian document follows the same rule. | Do not assume apostille is needed for every certificate; confirm with the municipality, employer, university, or other receiving body.","IND; Government.nl; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/moving-checklist/from/pakistan","pakistan","Pakistan","moving-checklist","non-eu","far","immigration-first","STRONG_UNIQUE_VALUE","531","6","6","5","4","4","true","531","true","false","false","","Highly skilled migrant and other employer-sponsored employment; EU Blue Card where salary and qualification rules are met; Study with a Dutch institution as sponsor; Partner or family routes with relationship and evidence requirements; Startup or self-employment where conditions are met; Orientation year for eligible graduates—see IND pages for current criteria; Intra-corporate transfer where the official route matches your case","Netherlands Worldwide explains that to use a document from Pakistan in the Netherlands it must first be legalised by the Pakistani Ministry of Foreign Affairs. | Whether you also need certified translation depends on the document language, document type, and the authority that receives it; confirm on the Netherlands Worldwide Pakistan legalisation page and with your sponsor or IND checklist.","IND; Netherlands Worldwide; Netherlands Worldwide; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/arrival-planner/from/pakistan","pakistan","Pakistan","arrival-planner","non-eu","far","immigration-first","STRONG_UNIQUE_VALUE","252","6","4","5","4","4","true","252","false","false","false","arrival-planner curated JSON historically thin across countries","Highly skilled migrant and other employer-sponsored employment; EU Blue Card where salary and qualification rules are met; Study with a Dutch institution as sponsor; Partner or family routes with relationship and evidence requirements; Startup or self-employment where conditions are met; Orientation year for eligible graduates—see IND pages for current criteria; Intra-corporate transfer where the official route matches your case","Netherlands Worldwide explains that to use a document from Pakistan in the Netherlands it must first be legalised by the Pakistani Ministry of Foreign Affairs. | Whether you also need certified translation depends on the document language, document type, and the authority that receives it; confirm on the Netherlands Worldwide Pakistan legalisation page and with your sponsor or IND checklist.","IND; Netherlands Worldwide; Netherlands Worldwide; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/document-readiness/from/pakistan","pakistan","Pakistan","document-readiness","non-eu","far","immigration-first","STRONG_UNIQUE_VALUE","268","6","6","5","4","4","true","268","true","false","false","","Highly skilled migrant and other employer-sponsored employment; EU Blue Card where salary and qualification rules are met; Study with a Dutch institution as sponsor; Partner or family routes with relationship and evidence requirements; Startup or self-employment where conditions are met; Orientation year for eligible graduates—see IND pages for current criteria; Intra-corporate transfer where the official route matches your case","Netherlands Worldwide explains that to use a document from Pakistan in the Netherlands it must first be legalised by the Pakistani Ministry of Foreign Affairs. | Whether you also need certified translation depends on the document language, document type, and the authority that receives it; confirm on the Netherlands Worldwide Pakistan legalisation page and with your sponsor or IND checklist.","IND; Netherlands Worldwide; Netherlands Worldwide; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/first-90-days/from/pakistan","pakistan","Pakistan","first-90-days","non-eu","far","immigration-first","ADEQUATE","356","6","4","5","4","4","true","139","false","false","false","Curated intro was thin/boilerplate; composer supplied record-backed framing | first-90-days curated JSON historically thin across countries","Highly skilled migrant and other employer-sponsored employment; EU Blue Card where salary and qualification rules are met; Study with a Dutch institution as sponsor; Partner or family routes with relationship and evidence requirements; Startup or self-employment where conditions are met; Orientation year for eligible graduates—see IND pages for current criteria; Intra-corporate transfer where the official route matches your case","Netherlands Worldwide explains that to use a document from Pakistan in the Netherlands it must first be legalised by the Pakistani Ministry of Foreign Affairs. | Whether you also need certified translation depends on the document language, document type, and the authority that receives it; confirm on the Netherlands Worldwide Pakistan legalisation page and with your sponsor or IND checklist.","IND; Netherlands Worldwide; Netherlands Worldwide; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/moving-checklist/from/ireland","ireland","Ireland","moving-checklist","eu","near","eu-eea-swiss","STRONG_UNIQUE_VALUE","300","6","5","5","5","4","true","300","true","false","true","EU/EEA/Swiss peer: limited visa uniqueness vs other free-movement origins","EU free movement (ordinary residence); Work, study, or self-sufficiency within EU rules","Netherlands Worldwide’s Ireland-specific legalisation page explains which Irish documents can be used directly in the Netherlands and which must be legalised with an apostille issued by the Irish Department of Foreign Affairs. Foreign qualifications for work may follow separate checks—see Netherlands Worldwide’s foreign qualifications overview when relevant. | Do not assume apostille is needed for every paper: confirm with the municipality, employer, university, or other receiving body.","Government.nl; Government.nl; Netherlands Worldwide; Government.nl","2026-09-06"
"/netherlands/moving/tools/arrival-planner/from/ireland","ireland","Ireland","arrival-planner","eu","near","eu-eea-swiss","ADEQUATE","138","6","3","5","5","4","true","138","false","false","true","EU/EEA/Swiss peer: limited visa uniqueness vs other free-movement origins | arrival-planner curated JSON historically thin across countries | Adequate free-movement peer page: do not pad with invented visa differences; deepen documents/travel only when verifiable","EU free movement (ordinary residence); Work, study, or self-sufficiency within EU rules","Netherlands Worldwide’s Ireland-specific legalisation page explains which Irish documents can be used directly in the Netherlands and which must be legalised with an apostille issued by the Irish Department of Foreign Affairs. Foreign qualifications for work may follow separate checks—see Netherlands Worldwide’s foreign qualifications overview when relevant. | Do not assume apostille is needed for every paper: confirm with the municipality, employer, university, or other receiving body.","Government.nl; Government.nl; Netherlands Worldwide; Government.nl","2026-09-06"
"/netherlands/moving/tools/document-readiness/from/ireland","ireland","Ireland","document-readiness","eu","near","eu-eea-swiss","ADEQUATE","187","6","4","5","5","4","true","187","false","false","true","EU/EEA/Swiss peer: limited visa uniqueness vs other free-movement origins | Adequate free-movement peer page: do not pad with invented visa differences; deepen documents/travel only when verifiable","EU free movement (ordinary residence); Work, study, or self-sufficiency within EU rules","Netherlands Worldwide’s Ireland-specific legalisation page explains which Irish documents can be used directly in the Netherlands and which must be legalised with an apostille issued by the Irish Department of Foreign Affairs. Foreign qualifications for work may follow separate checks—see Netherlands Worldwide’s foreign qualifications overview when relevant. | Do not assume apostille is needed for every paper: confirm with the municipality, employer, university, or other receiving body.","Government.nl; Government.nl; Netherlands Worldwide; Government.nl","2026-09-06"
"/netherlands/moving/tools/first-90-days/from/ireland","ireland","Ireland","first-90-days","eu","near","eu-eea-swiss","ADEQUATE","357","6","3","5","5","4","true","86","false","false","true","EU/EEA/Swiss peer: limited visa uniqueness vs other free-movement origins | Curated intro was thin/boilerplate; composer supplied record-backed framing | first-90-days curated JSON historically thin across countries | Adequate free-movement peer page: do not pad with invented visa differences; deepen documents/travel only when verifiable","EU free movement (ordinary residence); Work, study, or self-sufficiency within EU rules","Netherlands Worldwide’s Ireland-specific legalisation page explains which Irish documents can be used directly in the Netherlands and which must be legalised with an apostille issued by the Irish Department of Foreign Affairs. Foreign qualifications for work may follow separate checks—see Netherlands Worldwide’s foreign qualifications overview when relevant. | Do not assume apostille is needed for every paper: confirm with the municipality, employer, university, or other receiving body.","Government.nl; Government.nl; Netherlands Worldwide; Government.nl","2026-09-06"
"/netherlands/moving/tools/moving-checklist/from/uae","uae","United Arab Emirates","moving-checklist","non-eu","far","immigration-first","STRONG_UNIQUE_VALUE","211","6","6","5","4","2","true","211","true","false","false","","Highly skilled migrant and other sponsored employment; Study with a Dutch institution as sponsor; Partner or family routes with relationship evidence; Startup or self-employment where conditions are met; Intra-corporate transfer within qualifying corporate structures","Documents issued outside the UAE may need legalisation or apostille in their country of origin; UAE-issued documents often go through UAE attestation (e.g. Ministry of Foreign Affairs) rather than a simple apostille chain. | Keep both passport nationality and UAE residency context clear in your application pack—consular staff assess the procedure for your nationality.","IND; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/arrival-planner/from/uae","uae","United Arab Emirates","arrival-planner","non-eu","far","immigration-first","ADEQUATE","178","6","4","5","4","2","true","178","false","false","false","arrival-planner curated JSON historically thin across countries","Highly skilled migrant and other sponsored employment; Study with a Dutch institution as sponsor; Partner or family routes with relationship evidence; Startup or self-employment where conditions are met; Intra-corporate transfer within qualifying corporate structures","Documents issued outside the UAE may need legalisation or apostille in their country of origin; UAE-issued documents often go through UAE attestation (e.g. Ministry of Foreign Affairs) rather than a simple apostille chain. | Keep both passport nationality and UAE residency context clear in your application pack—consular staff assess the procedure for your nationality.","IND; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/document-readiness/from/uae","uae","United Arab Emirates","document-readiness","non-eu","far","immigration-first","ADEQUATE","164","6","6","5","4","2","true","164","true","false","false","","Highly skilled migrant and other sponsored employment; Study with a Dutch institution as sponsor; Partner or family routes with relationship evidence; Startup or self-employment where conditions are met; Intra-corporate transfer within qualifying corporate structures","Documents issued outside the UAE may need legalisation or apostille in their country of origin; UAE-issued documents often go through UAE attestation (e.g. Ministry of Foreign Affairs) rather than a simple apostille chain. | Keep both passport nationality and UAE residency context clear in your application pack—consular staff assess the procedure for your nationality.","IND; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/first-90-days/from/uae","uae","United Arab Emirates","first-90-days","non-eu","far","immigration-first","ADEQUATE","284","6","4","5","4","2","true","146","false","false","false","Curated intro was thin/boilerplate; composer supplied record-backed framing | first-90-days curated JSON historically thin across countries","Highly skilled migrant and other sponsored employment; Study with a Dutch institution as sponsor; Partner or family routes with relationship evidence; Startup or self-employment where conditions are met; Intra-corporate transfer within qualifying corporate structures","Documents issued outside the UAE may need legalisation or apostille in their country of origin; UAE-issued documents often go through UAE attestation (e.g. Ministry of Foreign Affairs) rather than a simple apostille chain. | Keep both passport nationality and UAE residency context clear in your application pack—consular staff assess the procedure for your nationality.","IND; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/moving-checklist/from/brazil","brazil","Brazil","moving-checklist","non-eu","far","immigration-first","STRONG_UNIQUE_VALUE","207","6","6","5","4","2","true","207","true","false","false","","Highly skilled migrant and other sponsored employment; Study with a Dutch institution as sponsor; Partner and family routes with relationship evidence; Startup or self-employment where conditions are met; Orientation year (search year) for eligible recent graduates—distinct criteria and timelines","Brazil uses the Hague Apostille Convention: many Brazilian public documents are legalised with an apostille issued through the competent Brazilian authorities (often via cartório and CNJ where applicable)—not the same workflow as EU mutual recognition. | Dutch authorities may require sworn translations into Dutch or English for civil and educational records.","IND; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/arrival-planner/from/brazil","brazil","Brazil","arrival-planner","non-eu","far","immigration-first","STRONG_UNIQUE_VALUE","183","6","4","5","4","2","true","183","false","false","false","arrival-planner curated JSON historically thin across countries","Highly skilled migrant and other sponsored employment; Study with a Dutch institution as sponsor; Partner and family routes with relationship evidence; Startup or self-employment where conditions are met; Orientation year (search year) for eligible recent graduates—distinct criteria and timelines","Brazil uses the Hague Apostille Convention: many Brazilian public documents are legalised with an apostille issued through the competent Brazilian authorities (often via cartório and CNJ where applicable)—not the same workflow as EU mutual recognition. | Dutch authorities may require sworn translations into Dutch or English for civil and educational records.","IND; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/document-readiness/from/brazil","brazil","Brazil","document-readiness","non-eu","far","immigration-first","ADEQUATE","164","6","6","5","4","2","true","164","true","false","false","","Highly skilled migrant and other sponsored employment; Study with a Dutch institution as sponsor; Partner and family routes with relationship evidence; Startup or self-employment where conditions are met; Orientation year (search year) for eligible recent graduates—distinct criteria and timelines","Brazil uses the Hague Apostille Convention: many Brazilian public documents are legalised with an apostille issued through the competent Brazilian authorities (often via cartório and CNJ where applicable)—not the same workflow as EU mutual recognition. | Dutch authorities may require sworn translations into Dutch or English for civil and educational records.","IND; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/first-90-days/from/brazil","brazil","Brazil","first-90-days","non-eu","far","immigration-first","ADEQUATE","276","6","4","5","4","2","true","150","false","false","false","Curated intro was thin/boilerplate; composer supplied record-backed framing | first-90-days curated JSON historically thin across countries","Highly skilled migrant and other sponsored employment; Study with a Dutch institution as sponsor; Partner and family routes with relationship evidence; Startup or self-employment where conditions are met; Orientation year (search year) for eligible recent graduates—distinct criteria and timelines","Brazil uses the Hague Apostille Convention: many Brazilian public documents are legalised with an apostille issued through the competent Brazilian authorities (often via cartório and CNJ where applicable)—not the same workflow as EU mutual recognition. | Dutch authorities may require sworn translations into Dutch or English for civil and educational records.","IND; Netherlands Worldwide","2026-09-06"
